geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng
74445,goiania,GO,-16.651801741957236,-49.31701839026654
74445,goiânia,GO,-16.634198787977176,-49.28211262936544
74450,goiania,GO,-16.652796233266038,-49.33142806957378
74450,goiânia,GO,-16.654900490841907,-49.32456849258869
74453,goiania,GO,-16.656251988551617,-49.33176945171433
74453,goiânia,GO,-16.66339426548409,-49.32867527358208
74455,goiania,GO,-16.673420682489265,-49.32278866785936
74455,goiânia,GO,-16.669842288749233,-49.33608264816073
74460,goiania,GO,-16.660202369996266,-49.3355793301532
74460,goiânia,GO,-16.661848678305027,-49.35414374930404
74461,goiania,GO,-16.657827234559292,-49.34971798587832
74461,goiânia,GO,-16.657827234559292,-49.34971798587832
74463,goiania,GO,-16.6515451392952,-49.344366671055006
74463,goiânia,GO,-16.652594531030992,-49.3398981123871
74464,goiania,GO,-16.656118968680975,-49.36001959699845
74465,goiania,GO,-16.646426191793406,-49.32273328978309
74465,goiânia,GO,-16.640758014624573,-49.32361090376197
74470,goiania,GO,-16.634835029856873,-49.33731413692733
74470,goiânia,GO,-16.628525999999994,-49.35862125000001
74471,goiania,GO,-16.625184672684274,-49.35495149999999
74471,goiânia,GO,-16.625184672684274,-49.35495149999999
74473,goiania,GO,-16.620597679766842,-49.31555469124452
74473,goiânia,GO,-16.62226247311516,-49.31801289595862
74474,goiania,GO,-16.63867216372989,-49.27196914255225
74474,goiânia,GO,-16.600417319288013,-49.31661266584666
74475,goiania,GO,-16.615415757123277,-49.31899865186527
74475,goiânia,GO,-16.611423851430057,-49.34822160263092
74476,goiânia,GO,-16.61032755468738,-49.34744430637364
74477,goiania,GO,-16.589197378883632,-49.37550517746181
74477,goiânia,GO,-16.585220999999947,-49.376302999999965
74480,goiania,GO,-16.615543042162397,-49.352785335154906
74480,goiânia,GO,-16.618567499999997,-49.352661000000005
74481,goiania,GO,-16.590827558649437,-49.33291204646562
74481,goiânia,GO,-16.601908907998755,-49.34014578884803
74483,goiania,GO,-16.69023602641611,-49.353304753266194
74483,goiânia,GO,-16.686591419233583,-49.34487681244929
74484,goiania,GO,-16.700258999999946,-49.352340499999954
74484,goiânia,GO,-16.696775999999947,-49.35245749999996
74485,goiania,GO,-16.688730793830423,-49.33414637399583
74485,goiânia,GO,-16.690828365276534,-49.33853975277058
74486,goiania,GO,-16.67909699999999,-49.33189800000001
74487,goiania,GO,-16.70308631628995,-49.37556690942653
74487,goiânia,GO,-16.704255768134622,-49.37395654720932
74490,goiania,GO,-16.692230999999946,-49.40829349999996
74490,goiânia,GO,-16.68360599495755,-49.406968397479055
74491,goiania,GO,-16.667661016265008,-49.41889442959344
74491,goiânia,GO,-16.698375,-49.40690175
74492,goiania,GO,-16.663171499999997,-49.41909
74492,goiânia,GO,-16.679591470857996,-49.3438291178592
74493,goiania,GO,-16.6557683277285,-49.39738461693662
74493,goiânia,GO,-16.660546498559086,-49.37907749964383
74494,goiania,GO,-16.693922999999945,-49.40104399999996
74494,goiânia,GO,-16.689269999999947,-49.403460499999966
74495,goiania,GO,-16.679081999999944,-49.37967349999997
74495,goiânia,GO,-16.677922537129806,-49.381554477106974
74496,goiania,GO,-16.652553015090373,-49.38169120170208
74496,goiânia,GO,-16.65211928666634,-49.38500805641082
74503,goiania,GO,-16.6705149727955,-49.29632088702782
74503,goiânia,GO,-16.670512541567224,-49.29633223275979
74505,goiania,GO,-16.668546306398486,-49.292759733242434
74510,goiania,GO,-16.670262457351704,-49.28916958983223
74510,goiânia,GO,-16.497145520212595,-49.42399368290555
74513,goiania,GO,-16.673657225767524,-49.29341069923589
74513,goiânia,GO,-16.675222042263055,-49.28745684153806
74515,goiania,GO,-16.673166238335956,-49.29376557934837
74515,goiânia,GO,-16.672375858917086,-49.29583868384356
74520,goiania,GO,-16.663815844757494,-49.29175299850909
74520,goiânia,GO,-16.66409955082923,-49.29553023869719
74523,goiania,GO,-16.657756538518864,-49.29414073278068
74523,goiânia,GO,-16.663979074128164,-49.28907904784802
74525,goiania,GO,-16.668943034857428,-49.28751521697078
74525,goiânia,GO,-16.66979111772488,-49.29010011347318
74530,goiania,GO,-16.67750884169166,-49.286730118478985
74530,goiânia,GO,-16.683867127403566,-49.29222210948954
74533,goiania,GO,-16.681520999999947,-49.28676199999997
74533,goiânia,GO,-16.678609999999935,-49.28504999999996
74535,goiania,GO,-16.677839999999946,-49.283413999999965
74535,goiânia,GO,-16.682438999999945,-49.28133049999997
74543,goiania,GO,-16.666163984505623,-49.276073791587045
74543,goiânia,GO,-16.674860029577324,-49.27830304382155
74550,goiania,GO,-16.64535074864296,-49.290287092233314
74550,goiânia,GO,-16.675294969792866,-49.287646310075054
74553,goiania,GO,-16.694773852851835,-49.35871925694055
74553,goiânia,GO,-16.66006565553896,-49.27953728245483
74555,goiania,GO,-16.657803,-49.28491125000001
74555,goiânia,GO,-16.663620161654972,-49.27664523081626
74560,goiania,GO,-16.65544958231357,-49.27118716357352
74560,goiânia,GO,-16.663544326261984,-49.27264913022401
74563,goiania,GO,-16.649545566692947,-49.26722055236991
74563,goiânia,GO,-16.649582610194585,-49.26427418270268
74565,goiania,GO,-16.6484115,-49.31119124999999
74565,goiânia,GO,-16.64265793333524,-49.27629757161544
74573,goiania,GO,-16.640872149351647,-49.27840839400852
74573,goiânia,GO,-16.636061082954303,-49.27969941013646
74574,goiania,GO,-16.6444014371118,-49.279573144066696
74574,goiânia,GO,-16.64760205972494,-49.27885762684666
74575,goiania,GO,-16.652258999999994,-49.286196
74575,goiânia,GO,-16.652761954259162,-49.28735292583033
74580,goiania,GO,-16.645944494113735,-49.29569488008731
74580,goiânia,GO,-16.648282856220224,-49.29671222985708
74583,goiania,GO,-16.640529014291676,-49.29642419483108
74583,goiânia,GO,-16.64383062558906,-49.31124945061078
74584,goiania,GO,-16.634939037163956,-49.2953231997932
74590,goiania,GO,-16.616476057909594,-49.29257561953583
74590,goiânia,GO,-16.60903239163926,-49.29497330064234
74591,goiania,GO,-16.617474954174106,-49.28844650506055
74591,goiânia,GO,-16.616556202175847,-49.29110489368039
74593,goiania,GO,-16.617545017504465,-49.29481639918998
74593,goiânia,GO,-16.620542726808704,-49.300485574722536
74594,goiania,GO,-16.621122664726037,-49.304394588630885
74594,goiânia,GO,-16.61296980174678,-49.31107582434496
74595,goiania,GO,-16.628877320060184,-49.28524147692361
74595,goiânia,GO,-16.62198163012359,-49.30354955754067
74603,goiania,GO,-16.68481456726801,-49.23733433917155
74603,goiânia,GO,-16.671611996257862,-49.23049707258943
74605,goiania,GO,-16.678244999999947,-49.246810999999965
74605,goiânia,GO,-16.674529999999947,-49.24562999999995
74610,goiania,GO,-16.676270999999993,-49.23976949999998
74610,goiânia,GO,-16.672306722859993,-49.24261182139876
74611,goiania,GO,-16.67470033239956,-49.23190255687968
74615,goiania,GO,-16.678480280046944,-49.23416099033801
74620,goiania,GO,-16.668329842666463,-49.22907472213878
74620,goiânia,GO,-16.66460157672196,-49.22295154031332
74630,goiania,GO,-16.663068777689674,-49.23077415326248
74630,goiânia,GO,-16.662965430183274,-49.22639906981671
74633,goiania,GO,-16.666038279230186,-49.239858150415046
74633,goiânia,GO,-16.670868165575065,-49.23524493012017
74635,goiania,GO,-16.665283949942065,-49.240216608956366
74635,goiânia,GO,-16.660213156799998,-49.2355854792
74640,goiania,GO,-16.663916999999945,-49.241766499999954
74640,goiânia,GO,-16.678450400605808,-49.23743472067351
74643,goiania,GO,-16.671369486589228,-49.24665291281037
74643,goiânia,GO,-16.670990315591258,-49.2452309501698
74645,goiania,GO,-16.671296999999946,-49.23724849999997
74645,goiânia,GO,-16.671296999999946,-49.23724849999997
74650,goiania,GO,-16.657373999999948,-49.23936799999996
74650,goiânia,GO,-16.652404460318124,-49.24270319190117
74653,goiania,GO,-16.655854438890366,-49.25242928595651
74653,goiânia,GO,-16.655619604727278,-49.25142088035478
74655,goiania,GO,-16.649902511976133,-49.24946896606786
74655,goiânia,GO,-16.649660999999945,-49.25070799999996
74660,goiania,GO,-16.65249770755279,-49.26043990013268
74660,goiânia,GO,-16.64688374545735,-49.258262426911
74663,goiania,GO,-16.640413602654117,-49.25463166683063
74663,goiânia,GO,-16.63260270782688,-49.25399621869572
74665,goiania,GO,-16.624162585241084,-49.249752218220095
74665,goiânia,GO,-16.620337587026228,-49.24924764296142
74670,goiania,GO,-16.644392999999994,-49.2400215
74670,goiânia,GO,-16.64303569593049,-49.24501222842601
74672,goiania,GO,-16.635658373806564,-49.23047360452956
74672,goiânia,GO,-16.561738535520377,-49.28415503981089
74673,goiania,GO,-16.647979696476707,-49.23451517251526
74673,goiânia,GO,-16.648796999999945,-49.236442999999966
74674,goiania,GO,-16.6402078174763,-49.22607048672987
74674,goiânia,GO,-16.640471999999946,-49.22989099999997
74675,goiania,GO,-16.62068717924026,-49.21788510485325
74675,goiânia,GO,-16.615979744989296,-49.21670892109643
74680,goiania,GO,-16.61347237105183,-49.19701940893458
74680,goiânia,GO,-16.6116723465136,-49.21290595751121
74681,goiania,GO,-16.62184097646843,-49.19908277632027
74681,goiânia,GO,-16.62736059039568,-49.19652698815992
74682,goiania,GO,-16.507687500000003,-49.43732399999999
74683,goiania,GO,-16.614895610661804,-49.2209963032458
74683,goiânia,GO,-16.607373320703193,-49.20990572990352
74684,goiania,GO,-16.593808499999994,-49.2034275
74684,goiânia,GO,-16.59835499999997,-49.21086358799994
74685,goiania,GO,-16.6154762517335,-49.25366629794294
74685,goiânia,GO,-16.617090081238846,-49.242447848629794
74686,goiania,GO,-16.55617790399998,-49.244785999999976
74690,goiania,GO,-16.597718710862782,-49.25496277140769
74690,goiânia,GO,-16.607770738484998,-49.24110973287223
74691,goiania,GO,-16.597009546124553,-49.26867805384436
74691,goiânia,GO,-16.595233772105473,-49.26933500433431
74692,goiania,GO,-16.59137989586183,-49.2598758133355
74692,goiânia,GO,-16.591376999999945,-49.257943999999966
74693,goiania,GO,-16.543064855999944,-49.282899999999984
74693,goiânia,GO,-16.543064855999944,-49.282899999999984
74703,goiania,GO,-16.66439152473869,-49.20522330314717
74705,goiania,GO,-16.67102264036517,-49.21864906227514
74705,goiânia,GO,-16.66577169835463,-49.21528749705376
74710,goiania,GO,-16.674347824992825,-49.216713318104425
74710,goiânia,GO,-16.676309838042833,-49.21634501958087
74711,goiania,GO,-16.669619999999995,-49.223808000000005
74711,goiânia,GO,-16.671809666590615,-49.2270219302332
74713,goiania,GO,-16.68028767375259,-49.22480803408305
74713,goiânia,GO,-16.68041554067655,-49.22219187338556
74715,goiania,GO,-16.727571,-49.32842849999999
74715,goiânia,GO,-16.694235989802667,-49.22935349585487
74720,goiania,GO,-16.689003076514556,-49.21824785671566
74723,goiania,GO,-16.696045587046555,-49.21715714854598
74723,goiânia,GO,-16.694412186968982,-49.22074933226776
74730,goiania,GO,-16.69462633839145,-49.20879619101376
74730,goiânia,GO,-16.695706784979095,-49.21386499563847
74735,goiania,GO,-16.68095471241174,-49.20636796865232
74735,goiânia,GO,-16.685540999999994,-49.20505424999999
74740,goiania,GO,-16.685914702289843,-49.20585320228982
74740,goiânia,GO,-16.680758507904052,-49.20127050801422
74765,goiania,GO,-16.545019071784147,-49.402687252188045
74766,goiania,GO,-16.665761999999948,-49.17721399999997
74767,goiania,GO,-16.66791325704835,-49.194271798773954
74769,goiania,GO,-16.653986707680428,-49.18507210578588
74769,goiânia,GO,-16.650937177103888,-49.183649567008494
74770,goiania,GO,-16.659445687227716,-49.17943082884326
74770,goiânia,GO,-16.661939777111947,-49.18689147278224
74775,goiania,GO,-16.648828989494415,-49.20904217271237
74775,goiânia,GO,-16.652385508891108,-49.2107517123491
74780,goiania,GO,-16.650465917070626,-49.192738547461005
74780,goiânia,GO,-16.650333178713844,-49.19720517454405
74781,goiania,GO,-16.64915533435149,-49.20054790135316
74781,goiânia,GO,-16.651200099763173,-49.20119689175375
74783,goiania,GO,-16.647080423202723,-49.29001995680617
74785,goiania,GO,-16.639706999999945,-49.18621399999997
74785,goiânia,GO,-16.650218999999947,-49.17958099999996
74786,goiania,GO,-16.637429999999938,-49.174427916999946
74786,goiânia,GO,-16.637429999999938,-49.174427916999946
74805,goiania,GO,-16.686493697053447,-49.24509963142649
74805,goiânia,GO,-16.700180349620386,-49.23878513483976
74810,goiania,GO,-16.700258999999946,-49.24137499999996
74810,goiânia,GO,-16.704461999999946,-49.23461149999996
74815,goiania,GO,-16.712006739048626,-49.23975723904863
74815,goiânia,GO,-16.707047664359358,-49.24175048608938
74817,goiânia,GO,-16.713202794269563,-49.24377138265976
74820,goiania,GO,-16.712156999999944,-49.24825099999997
74820,goiânia,GO,-16.701829047201503,-49.2482072317352
74823,goiania,GO,-16.71582450862408,-49.26037794008604
74823,goiânia,GO,-16.712209307095005,-49.25182509329324
74825,goiania,GO,-16.7174939681896,-49.24672673825662
74825,goiânia,GO,-16.713792000000005,-49.2586065
74830,goiania,GO,-16.718041454656685,-49.256932935367566
74830,goiânia,GO,-16.717932804609166,-49.25682637474404
74835,goiania,GO,-16.726294140567493,-49.27637154365813
74835,goiânia,GO,-16.72733999999997,-49.27527978699993
74840,goiania,GO,-16.737368204484,-49.27366827062004
74840,goiânia,GO,-16.740910050381892,-49.28270568018304
74843,goiania,GO,-16.653092880353622,-49.312738981283786
74843,goiânia,GO,-16.739479271455806,-49.28915379640812
74845,goiania,GO,-16.721492976402,-49.24476141839511
74845,goiânia,GO,-16.715993389277138,-49.24202563651972
74850,goiania,GO,-16.585723640693978,-49.266136593060246
74850,goiânia,GO,-16.727429643071382,-49.23664862704604
74853,goiania,GO,-16.72937184407452,-49.23862442162572
74855,goiania,GO,-16.72592803952965,-49.22305142386394
74855,goiânia,GO,-16.726803653291906,-49.2228879982095
74860,goiania,GO,-16.735987317145636,-49.217349973141744
74860,goiânia,GO,-16.663149867611246,-49.179719873522245
74863,goiania,GO,-16.72994972975596,-49.25781981602922
74863,goiânia,GO,-16.732993981382762,-49.23126844777314
74865,goiania,GO,-16.716306184487813,-49.22223690156044
74865,goiânia,GO,-16.728028097118685,-49.21128253507737
74870,goiania,GO,-16.728736499999997,-49.2161175
74870,goiânia,GO,-16.728379621531005,-49.21725962541122
74883,goiania,GO,-16.69981024785323,-49.21665080720741
74883,goiânia,GO,-16.69999526865094,-49.21968301116693
74884,goiania,GO,-16.72204111672155,-49.18413937967532
74884,goiânia,GO,-16.712702999999998,-49.189461169710185
74885,goiania,GO,-16.72392428833483,-49.20982914396809
74885,goiânia,GO,-16.735303440722898,-49.20675061407453
74886,goiania,GO,-16.725834098545064,-49.21222893336587
74890,goiania,GO,-16.749444915595852,-49.20008431248775
74890,goiânia,GO,-16.749553347302687,-49.20171695684756
74893,goiania,GO,-16.73827300190717,-49.19983704105267
74893,goiânia,GO,-16.74197251005056,-49.20576471284991
74905,aparecida de goiania,GO,-16.743197999999946,-49.26037399999996
74905,aparecida de goiânia,GO,-16.74146099708205,-49.25806701644968
74910,aparecida de goiania,GO,-16.747669264686326,-49.246653491744695
74910,aparecida de goiânia,GO,-16.736939776226457,-49.24789994080129
74911,aparecida de goiania,GO,-16.736456999999945,-49.24503349999996
74911,aparecida de goiânia,GO,-16.73649575764729,-49.24506982297813
74912,aparecida de goiania,GO,-16.73432023378746,-49.238955106087104
74912,aparecida de goiânia,GO,-16.736204515306,-49.23900088985797
74913,aparecida de goiania,GO,-16.75989765880399,-49.25082386870691
74913,aparecida de goiânia,GO,-16.75879056839456,-49.25417466333671
74914,aparecida de goiania,GO,-16.754277274281105,-49.271002399443695
74914,aparecida de goiânia,GO,-16.747145999999994,-49.26055050000001
74915,aparecida de goiania,GO,-16.73860542851114,-49.270203391194265
74915,aparecida de goiânia,GO,-16.741904246043664,-49.26691765900156
74916,aparecida de goiania,GO,-16.747272000000002,-49.28483025000001
74916,aparecida de goiânia,GO,-16.748531791854926,-49.27787947963731
74917,aparecida de goiania,GO,-16.757234999999994,-49.275303750000006
74917,aparecida de goiânia,GO,-16.75878080120306,-49.2705175459397
74919,aparecida de goiania,GO,-16.776836999999997,-49.24737449999999
74919,aparecida de goiânia,GO,-16.775416295315868,-49.24422595682807
74920,aparecida de goiania,GO,-16.73933140071101,-49.22234867173652
74920,aparecida de goiânia,GO,-16.740845090408136,-49.22085104814032
74921,aparecida de goiania,GO,-16.757270999999996,-49.22599949999999
74921,aparecida de goiânia,GO,-16.79757871364608,-49.20486254720332
74922,aparecida de goiania,GO,-16.759649532295228,-49.22596154517842
74922,aparecida de goiânia,GO,-16.744033259121057,-49.23175145190712
74923,aparecida de goiania,GO,-16.764606,-49.23778287270527
74923,aparecida de goiânia,GO,-16.78374466356088,-49.23622426350726
74924,aparecida de goiania,GO,-16.78527803904488,-49.21484413177647
74924,aparecida de goiânia,GO,-16.78527803904488,-49.21484413177647
74926,aparecida de goiania,GO,-16.756217375707266,-49.20856480633908
74927,aparecida de goiania,GO,-16.757578173757565,-49.20702807362189
74927,aparecida de goiânia,GO,-16.758242999999993,-49.2060735
74930,aparecida de goiania,GO,-16.77015400112626,-49.34004189470734
74930,aparecida de goiânia,GO,-16.769486051534322,-49.34375253335821
74932,aparecida de goiania,GO,-16.763626098244618,-49.32687766529706
74932,aparecida de goiânia,GO,-16.765139999999946,-49.34252599999997
74933,aparecida de goiania,GO,-16.753323315393434,-49.324752236813815
74933,aparecida de goiânia,GO,-16.758234999999956,-49.31616984599998
74934,aparecida de goiania,GO,-16.766866999999934,-49.313808807999976
74934,aparecida de goiânia,GO,-16.766866999999934,-49.313808807999976
74935,aparecida de goiania,GO,-16.747437305570323,-49.29269002705556
74935,aparecida de goiânia,GO,-16.752461942391015,-49.29853185597753
74936,aparecida de goiania,GO,-16.764070999999944,-49.29423866599996
74936,aparecida de goiânia,GO,-16.759712999999945,-49.28644249999997
74937,aparecida de goiania,GO,-16.77438323403551,-49.293374831252805
74937,aparecida de goiânia,GO,-16.77230138537757,-49.30046931139452
74938,aparecida de goiania,GO,-16.753280334627178,-49.28720607783448
74940,aparecida de goiania,GO,-16.789455000000004,-49.220343
74940,aparecida de goiânia,GO,-16.791608999999944,-49.294501999999966
74942,aparecida de goiania,GO,-16.784751916577193,-49.31814119175711
74942,aparecida de goiânia,GO,-16.790594949426602,-49.30773645616807
74943,aparecida de goiania,GO,-16.779199134853755,-49.33098272351731
74943,aparecida de goiânia,GO,-16.780899456454236,-49.33308144308592
74944,aparecida de goiania,GO,-16.796079000000006,-49.32735525
74944,aparecida de goiânia,GO,-16.784461787936404,-49.329740492524415
74945,aparecida de goiania,GO,-16.7963059571624,-49.33424216913179
74945,aparecida de goiânia,GO,-16.787839360446107,-49.33232334813177
74946,aparecida de goiania,GO,-16.771637804282307,-49.347310603972325
74946,aparecida de goiânia,GO,-16.773017212224374,-49.34006572133311
74947,aparecida de goiania,GO,-16.796936999999946,-49.344658999999965
74947,aparecida de goiânia,GO,-16.796936999999946,-49.344658999999965
74948,aparecida de goiania,GO,-16.81212011490863,-49.3483896781821
74948,aparecida de goiânia,GO,-16.809001125843242,-49.36015686741079
74950,aparecida de goiania,GO,-16.778933999999992,-49.27464225
74950,aparecida de goiânia,GO,-16.781006999999946,-49.27188499999996
74952,aparecida de goiania,GO,-16.774429956952705,-49.2762898425808
74952,aparecida de goiânia,GO,-16.778765999999944,-49.27649749999996
74953,aparecida de goiania,GO,-16.780264309332647,-49.29275267543972
74953,aparecida de goiânia,GO,-16.783370999999995,-49.2904125
74954,aparecida de goiania,GO,-16.796284866328648,-49.2821498984789
74954,aparecida de goiânia,GO,-16.800437622480125,-49.2754371272799
74955,aparecida de goiania,GO,-16.804477193323248,-49.277480788797625
74956,aparecida de goiania,GO,-16.797225973999957,-49.29688999999996
74956,aparecida de goiânia,GO,-16.797179335371553,-49.3010249383285
74957,aparecida de goiania,GO,-16.803409499999994,-49.3132365
74957,aparecida de goiânia,GO,-16.80146074283043,-49.31171991159797
74958,aparecida de goiania,GO,-16.800534361511023,-49.31714048011501
74959,aparecida de goiania,GO,-16.819607999999945,-49.31279899999996
74959,aparecida de goiânia,GO,-16.811866661508954,-49.305363759798006
74960,aparecida de goiania,GO,-16.799168999999946,-49.33322449999996
74961,aparecida de goiania,GO,-16.81461688350977,-49.3154753749985
74961,aparecida de goiânia,GO,-16.804956487599295,-49.32383695250438
74962,aparecida de goiania,GO,-16.816163989722117,-49.34134672668443
74963,aparecida de goiania,GO,-16.82113132671378,-49.366102328844
74965,aparecida de goiania,GO,-16.83483289413642,-49.363796455450384
74965,aparecida de goiânia,GO,-16.832074130235394,-49.365966660589855
74966,aparecida de goiania,GO,-16.82064900730143,-49.29355077602696
74966,aparecida de goiânia,GO,-16.823397567832497,-49.296213728371725
74967,aparecida de goiania,GO,-16.815642191422757,-49.2895813980122
74967,aparecida de goiânia,GO,-16.81210281706414,-49.287791609002376
74968,aparecida de goiania,GO,-16.821138286402213,-49.24873174900848
74968,aparecida de goiânia,GO,-16.82118042070716,-49.27125175555761
74969,aparecida de goiania,GO,-16.813325989752357,-49.28644179941733
74969,aparecida de goiânia,GO,-16.818744486109843,-49.277283688915126
74970,aparecida de goiania,GO,-16.822672959484716,-49.29031729844766
74970,aparecida de goiânia,GO,-16.826233353386804,-49.27940732932262
74971,aparecida de goiania,GO,-16.832330095728086,-49.27542866051216
74971,aparecida de goiânia,GO,-16.831088999999995,-49.27715774999999
74973,aparecida de goiania,GO,-16.824431439343883,-49.25659197450148
74973,aparecida de goiânia,GO,-16.818237427708812,-49.19047756927203
74975,aparecida de goiania,GO,-16.837912698028973,-49.24989205426351
74975,aparecida de goiânia,GO,-16.840070950881806,-49.25089108443543
74976,aparecida de goiania,GO,-16.828614353715302,-49.24429802991069
74980,aparecida de goiania,GO,-16.823260944189276,-49.24736809575025
74980,aparecida de goiânia,GO,-16.823260944189276,-49.24736809575025
74981,aparecida de goiania,GO,-16.80880904493778,-49.23952511688964
74981,aparecida de goiânia,GO,-16.80880904493778,-49.23952511688964
74982,aparecida de goiania,GO,-16.802704999999946,-49.25220116699995
74983,aparecida de goiania,GO,-16.788991499999995,-49.24304774999999
74984,aparecida de goiania,GO,-16.79146281708177,-49.24478226771664
74984,aparecida de goiânia,GO,-16.79563329059134,-49.24163065711612
74985,aparecida de goiania,GO,-16.794179522289692,-49.25800461485255
74985,aparecida de goiânia,GO,-16.80172305820698,-49.26358249151929
74986,aparecida de goiania,GO,-16.814676261037956,-49.23631853303319
74986,aparecida de goiânia,GO,-16.817913648734145,-49.23398647919588
74987,aparecida de goiania,GO,-16.82699691534916,-49.23009798401908
74987,aparecida de goiânia,GO,-16.8231465,-49.23297000000001
74988,aparecida de goiania,GO,-16.831248727962723,-49.22466401716799
74988,aparecida de goiânia,GO,-16.839688499999998,-49.21782525000001
74989,aparecida de goiania,GO,-16.8433669757645,-49.23727566482552
74989,aparecida de goiânia,GO,-16.84717220999994,-49.23618973699996
74990,aparecida de goiania,GO,-16.826687232778063,-49.23769568374608
74990,aparecida de goiânia,GO,-16.830367727984907,-49.2377994615915
74993,aparecida de goiania,GO,-16.80872321299995,-49.21878999999996
74993,aparecida de goiânia,GO,-16.8112168075221,-49.21317990449852
75020,anapolis,GO,-16.327649541701827,-48.95056668550647
75020,anápolis,GO,-16.32045534871449,-48.95273679625182
75023,anapolis,GO,-16.334726816129532,-48.95890526628598
75023,anápolis,GO,-16.33572943987056,-48.963489386160944
75024,anapolis,GO,-16.32803344134122,-48.96306171658031
75024,anápolis,GO,-16.325132392087827,-48.95834675921511
75025,anapolis,GO,-16.328349999999944,-48.95726999999994
75025,anápolis,GO,-16.32878816086227,-48.96312733769667
75040,anapolis,GO,-16.313140240769435,-48.95532656962364
75040,anápolis,GO,-16.311222458810462,-48.956399158122494
75043,anapolis,GO,-16.32165886081413,-48.95921419375512
75043,anápolis,GO,-16.32169861752161,-48.96059578865602
75044,anapolis,GO,-16.323046536772292,-48.96200044053245
75044,anápolis,GO,-16.322993556709175,-48.96475801287945
75045,anapolis,GO,-16.31537769477085,-48.96046003304902
75050,anapolis,GO,-16.300830241026752,-48.96752898412001
75053,anapolis,GO,-16.289654712624667,-48.9307729971345
75053,anápolis,GO,-16.278962157418505,-48.97779040789418
75054,anapolis,GO,-16.27502206868314,-48.93159144544514
75060,anapolis,GO,-16.3016055,-48.95189325
75060,anápolis,GO,-16.304915577544943,-48.953361506155495
75063,anapolis,GO,-16.288748606190804,-48.95598650378377
75063,anápolis,GO,-16.283108999999946,-48.95885599999996
75064,anapolis,GO,-16.3327550678405,-48.92035002041453
75064,anápolis,GO,-16.281405358490044,-48.97290077286986
75065,anapolis,GO,-16.286335697054174,-48.96419406262242
75065,anápolis,GO,-16.277786768474208,-48.9654613081485
75066,anapolis,GO,-16.280437101377682,-48.98428069439646
75070,anapolis,GO,-16.354785062593226,-48.93371714225733
75070,anápolis,GO,-16.294162499999995,-48.951027
75071,anapolis,GO,-16.270377518999965,-48.95521499999995
75071,anápolis,GO,-16.277447855426637,-48.9542827054636
75072,anapolis,GO,-16.275569069570757,-48.933843244646695
75073,anapolis,GO,-16.253180906961877,-48.94033977891135
75073,anápolis,GO,-16.25300664594236,-48.94176486908689
75074,anapolis,GO,-16.281731999999945,-48.934011499999954
75074,anápolis,GO,-16.277436,-48.930338250000005
75075,anapolis,GO,-16.305831000000005,-48.93488775
75075,anápolis,GO,-16.306177585889454,-48.93723237326413
75076,anapolis,GO,-16.303634999999993,-48.92667750000001
75080,anapolis,GO,-16.319442054336207,-48.94986118063003
75080,anápolis,GO,-16.318515918394024,-48.948199509841
75083,anapolis,GO,-16.302689329371574,-48.94349103757147
75083,anápolis,GO,-16.30564199999999,-48.9483675
75084,anapolis,GO,-16.314652421504086,-48.940943840919815
75084,anápolis,GO,-16.3108614016931,-48.93962626787737
75085,anapolis,GO,-16.285449164026584,-48.92939136561062
75085,anápolis,GO,-16.28665141729469,-48.93157503954007
75090,anapolis,GO,-16.311565166026426,-48.90728640558291
75090,anápolis,GO,-16.302135469371184,-48.88835311283921
75091,anapolis,GO,-16.31620765715852,-48.90644446180743
75091,anápolis,GO,-16.314632774252082,-48.90274367391966
75093,anapolis,GO,-16.312149164999937,-48.91906249999994
75093,anápolis,GO,-16.325630999999994,-48.91623975
75094,anapolis,GO,-16.320791439297466,-48.9314197902854
75094,anápolis,GO,-16.320791439297466,-48.9314197902854
75095,anapolis,GO,-16.334870376021268,-48.92031569336169
75095,anápolis,GO,-16.34337,-48.927028500000006
75096,anapolis,GO,-16.329530999999946,-48.923328499999954
75096,anápolis,GO,-16.331438999999946,-48.92872849999996
75097,anapolis,GO,-16.322742376495544,-48.92109566785528
75100,anapolis,GO,-16.358780999999947,-48.93819649999996
75100,anápolis,GO,-16.355772887999933,-48.93899499999998
75101,anapolis,GO,-16.334298097639707,-48.9038412543222
75101,anápolis,GO,-16.34342399999999,-48.90648825
75102,anapolis,GO,-16.373440887999948,-48.82239499999997
75102,anápolis,GO,-16.373440887999948,-48.82239499999997
75103,anapolis,GO,-16.353515223172256,-48.90520868324892
75103,anápolis,GO,-16.35884457002942,-48.91536508792148
75104,anapolis,GO,-16.355349213421277,-48.91226122109656
75104,anápolis,GO,-16.35409769781337,-48.91316267959142
75105,anapolis,GO,-16.369248309992564,-48.94101674508887
75105,anápolis,GO,-16.372950772474507,-48.94594506619724
75106,anapolis,GO,-16.35896592547895,-48.94378041308836
75106,anápolis,GO,-16.376980304317538,-48.94961830431753
75110,anapolis,GO,-16.327942149486358,-48.93600324439582
75110,anápolis,GO,-16.334989287716553,-48.94774166081392
75113,anapolis,GO,-16.339306642026028,-48.96303169514996
75113,anápolis,GO,-16.324885072592433,-48.937703008449766
75114,anapolis,GO,-16.343030999999947,-48.93808399999996
75114,anápolis,GO,-16.345673847415014,-48.93903756868418
